genre,director,n
Dramas,Eric Khoo,21
Dramas,Eric Laneuville,4
Dramas,Ernie Barbarash,8
Dramas,Espen Sandberg,50
Dramas,Esteban Crespo,9
Dramas,Esteban Sapir,10
Dramas,Ethan Coen,6
Dramas,Eugenio Derbez,10
Dramas,Eva Trobisch,6
Dramas,Eva Vives,18
Dramas,Evan Katz,14
Dramas,Fabio Grassadonia,24
Dramas,Fabio Guaglione,24
Dramas,Fabio Resinaro,24
Dramas,Faozan Rizal,14
Dramas,Farah Khan,22
Dramas,Faraz Haider,8
Dramas,Farhan Akhtar,20
Dramas,Farhan Alam,8
Dramas,Federico Veiroj,63
Dramas,Felix Thompson,6
Dramas,Felix Van Groeningen,20
Dramas,Felix van Groeningen,20
Dramas,Fellipe Barbosa,26
Dramas,Femi Oyeniran,18
Dramas,Feng Xiaogang,13
Dramas,Fernando Coimbra,8
Dramas,Fernando Frías De La Parra,5
Dramas,Fernando González Molina,8
Dramas,Fernando Meirelles,39
Dramas,Fernando Sariñana,4
Dramas,Feroz,10
Dramas,Filip Renc,20
Dramas,Florian Gallenberger,50
Dramas,Florian Henckel von Donnersmarck,9
Dramas,Francis Ford Coppola,20
Dramas,Francis Lee,4
Dramas,Franck Ribière,30
Dramas,Frank Oz,24
Dramas,Frank Rajah Arase,6
Dramas,Fred Cavayé,16
Dramas,Fred Durst,10
Dramas,Fred Olen Ray,8
Dramas,Fumihiko Sori,11
Dramas,G.J. Echternkamp,8
Dramas,Gabe Klinger,16
Dramas,Gabriel Sabloff,18
Dramas,Gabriele Muccino,22
Dramas,Gaby Dellal,9
Dramas,Gafoor Y. Elliyaas,6
Dramas,Gajendra Ahire,35
Dramas,Ganesh Kadam,10
Dramas,Gangadhar Salimath,9
Dramas,Gareth Evans,10
Dramas,Garin Nugroho,2
Dramas,Gary David Goldberg,13
Dramas,Gary Michael Schultz,9
Dramas,Gary Wheeler,8
Dramas,Gaspar Noé,20
Dramas,Gastón Duprat,16
Dramas,Gaurav Bavdankar,8
Dramas,Gaurav Narayanan,6
Dramas,Gauravv K Chawla,10
Dramas,Gauri Shinde,12
Dramas,Gavin O'Connor,42
Dramas,Gaëtan Brizzi,35
Dramas,Geetu Mohandas,4
Dramas,Genevieve Nnaji,5
Dramas,Geoffrey Orthwein,10
Dramas,George C. Wolfe,20
Dramas,George Clooney,48
Dramas,Gerard Barrett,21
Dramas,Gerard McMurray,16
Dramas,Gerardo Olivares,14
Dramas,Geun-hyun Cho,10
Dramas,Gideon Raff,20
Dramas,Gilles Paquet-Brenner,39
Dramas,Gillian Armstrong,6
Dramas,Gillian Robespierre,14
Dramas,Girish Malik,8
Dramas,Girish Mohite,8
Dramas,Golam Kibria Farooki,10
Dramas,Gonzalo Bendala,7
Dramas,Gonzalo López-Gallego,10
Dramas,Gordon Parks,8
Dramas,Greg Pritikin,7
Dramas,Gregory Caruso,10
Dramas,Gregory Hoblit,42
Dramas,Guilherme Fontes,8
Dramas,Guillermo del Toro,20
Dramas,Guntur Soeharjanto,9
Dramas,Gurinder Chadha,36
Dramas,Gurvinder Singh,18
Dramas,Gus Van Sant,17
Dramas,Hadi El Bagoury,7
Dramas,Haifaa Al-Mansour,5
Dramas,Hakan Yonat,8
Dramas,Han Han,7
Dramas,Hang-Jun Jang,10
Dramas,Hannah Fidell,9
Dramas,Hannes Stöhr,10
Dramas,Hanno Olderdissen,10
Dramas,Hanung Bramantyo,32
Dramas,Harald Zwart,20
Dramas,Hari Nath,5
Dramas,Hari Viswanath,7
Dramas,Harjit Singh,8
Dramas,Harmony Korine,20
Dramas,Harold Cronk,10
Dramas,Harry Baweja,1
Dramas,Harvey Lowry,9
Dramas,Hashim Nadeem Khan,8
Dramas,Hatem Khraiche,8
Dramas,Heidi Saman,11
Dramas,Hemant Gaba,8
Dramas,Henry Hathaway,9
Dramas,Herman Yau,10
Dramas,Hernán Belón,16
Dramas,Hong-seon Kim,1
Dramas,Houda Benyamina,12
Dramas,Howard Zieff,10
Dramas,Hrishikesh Mukherjee,17
Dramas,Hsu Chih-yen,4
Dramas,Huang Lei,9
Dramas,Hugo Stuven,3
Dramas,Husam El-Gohari,9
Dramas,Ian MacAllister-McDonald,8
Dramas,Ibai Abad,4
Dramas,Ibrahim Bin Mohamed,8
Dramas,Icíar Bollaín,36
Dramas,Ifa Isfansyah,12
Dramas,Ildiko Enyedi,10
Dramas,Iman Brotoseno,4
Dramas,Imtiaz Ali,10
Dramas,Indra Kumar,8
Dramas,Indrasis Acharya,4
Dramas,Ira Sachs,33
Dramas,Isa Campo,16
Dramas,Isabel Coixet,16
Dramas,Isaki Lacuesta,16
Dramas,Isao Yukisada,6
Dramas,Ishaya Bako,3
Dramas,Israel Adrián Caetano,44
Dramas,Ivan Ayr,8
Dramas,Ivona Juka,40
Dramas,J. Davis,7
Dramas,J.C. Chandor,18
Dramas,J.C. Falcón,16
Dramas,J.M. Berrios,8
Dramas,Jack C. Newell,7
Dramas,Jack Zagha Kababie,2
Dramas,Jagdeep Sidhu,10
Dramas,Jaivi Dhanda,8
Dramas,Jakob Lass,10
Dramas,Jalil Lespert,34
Dramas,Jamal Hill,8
Dramas,James Ivory,30
Dramas,James Marsh,24
Dramas,James McTeigue,33
Dramas,James Ponsoldt,18
Dramas,James Spinney,2
Dramas,Jami,18
Dramas,Jamie M. Dagg,20
Dramas,Janusz Majewski,19
Dramas,Jared Cohn,8
Dramas,Jasbir Bijendra Bhati,8
Dramas,Jasmine D'Souza,8
Dramas,Jason Bourque,9
Dramas,Jason James,7
Dramas,Jason Kwan,14
Dramas,Jason Lai,10
Dramas,Jason Paul Laxamana,9
Dramas,Jason Reitman,20
Dramas,Jason Stone,7
Dramas,Jatla Siddartha,6
Dramas,Javier Ambrossi,11
Dramas,Javier Calvo,11
Dramas,Jay Chou,14
Dramas,Jayaprakash Radhakrishnan,4
Dramas,Jayaraj Rajasekharan Nair,5
Dramas,Jazz Boon,22
Dramas,Jean-Bernard Marlin,8
Dramas,Jean-Claude La Marre,10
Dramas,Jean-Loup Felicioli,22
Dramas,Jean-Marc Vallée,10
Dramas,Jean-Pierre Dardenne,16
Dramas,Jee-woon Kim,8
Dramas,Jeff Tremaine,6
Dramas,Jeffrey G. Hunt,11
Dramas,Jeffrey Nachmanoff,14
Dramas,Jeffrey Walker,16
Dramas,Jennifer Morrison,24
Dramas,Jennifer Phang,10
Dramas,Jenny Gage,11
Dramas,Jeremiah Zagar,10
Dramas,Jeremy David White,11
Dramas,Jeremy Saulnier,9
Dramas,Jerrold Tarog,27
Dramas,Jerry G. Angelo,12
Dramas,Jesse Allain-Marcus,6
Dramas,Jesse Peretz,11
Dramas,Jesús Magaña Vázquez,10
Dramas,Jesús Torres Torres,13
Dramas,Jevons Au,3
Dramas,Jim Mickle,6
Dramas,Jitendra Tiwari,8
Dramas,Joachim Rønning,50
Dramas,Joan C. Gratz,35
Dramas,Joann Sfar,35
Dramas,Jocelyn Moorhouse,20
Dramas,Jody Hill,5
Dramas,Joe Berlinger,10
Dramas,Joe Camp,7
Dramas,Joel Coen,6
Dramas,Joel Oliansky,8
Dramas,Joel Schumacher,18
Dramas,Johan Brisinger,7
Dramas,John Asher,9
Dramas,John Banas,9
Dramas,John Barnard,18
Dramas,John Butler,11
Dramas,John Carchietta,6
Dramas,John Crowley,22
Dramas,John Curran,18
Dramas,John Dahl,40
Dramas,John Duigan,7
Dramas,John G. Avildsen,17
Dramas,John H. Lee,6
Dramas,John Herzfeld,8
Dramas,John Hillcoat,11
Dramas,John Irvin,14
Dramas,John Lee Hancock,80
Dramas,John Maclean,16
Dramas,John Patrick Shanley,10
Dramas,John Schlesinger,10
Dramas,John Schultz,14
Dramas,John Stephenson,16
Dramas,John Stewart Muller,8
Dramas,John Trengove,40
Dramas,John Upchurch,3
Dramas,John Voorhees,24
Dramas,John Wells,10
Dramas,Johnnie To,5
Dramas,Johnson Esthappan,4
Dramas,Jon Avnet,8
Dramas,Jon Garaño,6
Dramas,Jon Gunn,6
Dramas,Jonathan Demme,21
Dramas,Jonathan Glazer,33
Dramas,Jonathan Helpert,3
Dramas,Jonathan Hensleigh,19
Dramas,Jonathan Levine,11
Dramas,Jonás Trueba,5
Dramas,Joram Lürsen,17
Dramas,Jordan Ross,8
Dramas,Jorge Hernandez Aldana,11
Dramas,Jorge M. Fontana,6
Dramas,Jorge Michel Grau,6
Dramas,Joseduardo Giordano,12
Dramas,Joseph Martin,8
Dramas,Joseph Mbah,8
Dramas,Joseph Sargent,10
Dramas,Josh Mendoza,10
Dramas,Josh Webber,10
Dramas,Joshua Caldwell,9
Dramas,Joshua Marston,8
Dramas,José Eduardo Belmonte,6
Dramas,José Luis Gutiérrez,4
Dramas,Jota Linares,4
Dramas,Joyce Bernal,10
Dramas,Juan Zapata,24
Dramas,Julia Hart,6
Dramas,Julian Jarrold,14
Dramas,Julie Dash,20
Dramas,Julie Taymor,16
Dramas,Julien Abraham,7
Dramas,Julien Christian Lutz,11
Dramas,Julien Rambaldi,7
Dramas,Julio Medem,11
Dramas,Julius Avery,24
Dramas,Jung Ji-woo,8
Dramas,Jung-woo Park,10
Dramas,Justin Chon,8
Dramas,Justin Kelly,10
Dramas,Jérémy Clapin,6
Dramas,K. Gopinathan,7
Dramas,K. Rajagopal,12
Dramas,K. Subhash,10
Dramas,K.C. Bokadia,8
Dramas,KVR Mahendra,3
Dramas,Kabir Bhatia,13
Dramas,Kabir Sadanand,8
Dramas,Kaila York,8
Dramas,Kaizad Gustad,10
Dramas,Kalvadour Peterson,8
Dramas,Kamal Sahani,10
Dramas,Kanwal Sethi,18
Dramas,Karan Anshuman,8
Dramas,Karan Johar,20
Dramas,Karan Shivajirao Chavan,8
Dramas,Karen Moncrieff,11
Dramas,Karl Mueller,10
Dramas,Karthik Subbaraj,12
Dramas,Kasper Barfoed,20
Dramas,Kasra Farahani,9
Dramas,Katarina Launing,24
Dramas,Kate Melville,10
Dramas,Katherine Brooks,8
Dramas,Katherine Dieckmann,7
Dramas,Kathleen Hepburn,20
Dramas,Kathryn Bigelow,40
Dramas,Katia Lund,27
Dramas,Kavi Raz,30
Dramas,Keanu Reeves,24
Dramas,Kedar Shinde,7
Dramas,Keerthi,8
Dramas,Kees Van Oostrum,8
Dramas,Kelly Fremon Craig,12
Dramas,Kelly Reichardt,8
Dramas,Kemi Adetiba,17
Dramas,Ken Ghosh,8
Dramas,Ken Kushner,8
Dramas,Ken Kwapis,20
Dramas,Ken Loach,24
Dramas,Kenneth Müller,4
Dramas,Kenny Leon,4
Dramas,Kery James,4
Dramas,Ketan Mehta,35
Dramas,Kevin MacDonald,30
Dramas,Kevin Peeples,9
Dramas,Kevin Phillips,8
Dramas,Kevin Reynolds,5
Dramas,Kevin Smith,6
Dramas,Khaled El Halafawy,4
Dramas,Khaled Youssef,5
Dramas,Khalid Kashogi,8
Dramas,Khalid Mohamed,10
Dramas,Kheiron,18
Dramas,Kieran Darcy-Smith,7
Dramas,Kike Maíllo,7
Dramas,Kim Nguyen,4
Dramas,Kiran Rao,10
Dramas,Kleber Mendonça Filho,16
Dramas,Kookie V. Gulati,8
Dramas,Kranti Kanade,6
Dramas,Kranti Redkar,5
Dramas,Krish,8
Dramas,Krishna D.K.,10
Dramas,Krishna Vamshi,10
Dramas,Krishnendu Chattopadhyay,10
Dramas,Kristian Levring,50
Dramas,Kristin Hanggi,7
Dramas,Krzysztof Zanussi,8
Dramas,Ksshitij Chaudhary,9
Dramas,Kubilay Sarikaya,10
Dramas,Kunal Deshmukh,7
Dramas,Kunal Kohli,6
Dramas,Kundan Shah,23
Dramas,Kunle Afolayan,44
Dramas,Kuntz Agus,10
Dramas,Kurt Voelker,14
Dramas,Kurt Wimmer,8
Dramas,Kushal Srivastava,8
Dramas,Kyle Patrick Alvarez,10
Dramas,Kyzza Terrazas,18
Dramas,Ladislas Chollat,12
Dramas,Lana Wachowski,40
Dramas,Larry Elikann,12
Dramas,Lars von Trier,112
Dramas,Lasse Hallström,34
Dramas,Latif Faiziyev,28
Dramas,Lauren Hoekstra,11
Dramas,Lauren Miller Rogen,10
Dramas,Laurent Cantet,10
Dramas,Le Van Kiet,5
Dramas,Lea Glob,50
Dramas,Lee Chang-dong,6
Dramas,Lee Jeong-beom,10
Dramas,Leena Yadav,25
Dramas,Leif Tilden,8
Dramas,Lekh Tandon,28
Dramas,Lena Khan,9
Dramas,Lenin Bharathi,6
Dramas,Lennart Ruff,36
Dramas,Lenny Abrahamson,40
Dramas,Lesli Linka Glatter,12
Dramas,Leslie Small,9
Dramas,Leslye Headland,7
Dramas,Lewis Milestone,6
Dramas,Leïla Sy,4
Dramas,Li Jun,4
Dramas,Lijo Jose Pellissery,11
Dramas,Lilly Wachowski,40
Dramas,Linas Phillips,9
Dramas,Linda Otto,3
Dramas,Lisa Arnold,7
Dramas,Liu Jiang,6
Dramas,Liv Ullmann,16
Dramas,Logan Kibens,10
Dramas,Lone Scherfig,31
Dramas,Luc Dardenne,16
Dramas,Lucky Kuswandi,7
Dramas,Ludovic Bernard,6
Dramas,Luis Estrada,8
Dramas,Luis Valdez,10
Dramas,Lukas Dhont,20
Dramas,Luke Snellin,15
Dramas,Luv Ranjan,12
Dramas,Lynn Shelton,28
Dramas,Lô Politi,11
Dramas,M.S. Prem Nath,8
Dramas,Maciej Dejczer,30
Dramas,Macon Blair,8
Dramas,Madhur Bhandarkar,44
Dramas,Mads Matthiesen,7
Dramas,Mae Czarina Cruz,15
Dramas,Mag Hsu,4
Dramas,Magdy Al-Hawwary,10
Dramas,Mahesh Bhatt,7
Dramas,Mahesh Manjrekar,26
Dramas,Mahmood Farooqui,10
Dramas,Mahmoud Karim,4
Dramas,Mahmoud al Massad,18
Dramas,Mahmudul Islam,10
Dramas,Mahsun Kırmızıgül,8
Dramas,Majid Al Ansari,12
Dramas,Majid Majidi,16
Dramas,Makarand Mane,10
Dramas,Malik Vitthal,7
Dramas,Manav Shah,10
Dramas,Manbhavan Singh,6
Dramas,Mandla Dube,6
Dramas,Mangesh Kanthale,8
Dramas,Mani Ratnam,30
Dramas,Manika Sharma,6
Dramas,Manish Gupta,8
Dramas,Manish Jha,14
Dramas,Manish Tiwary,13
Dramas,Manjeet Singh,6
Dramas,Manoj Beedha,10
Dramas,Manop Janjarasskul,6
Dramas,Mansore,8
Dramas,Manu Ashokan,8
Dramas,Manuel Martín Cuenca,14
Dramas,Mar Targarona,16
Dramas,Marc Abraham,22
Dramas,Marc Forster,8
Dramas,Marcel Barrena,20
Dramas,Marcelo Galvão,11
Dramas,Marcelo González,10
Dramas,Marco Bonfanti,15
Dramas,Marco Dutra,11
Dramas,Marek Kanievska,40
Dramas,Maria Burton,7
Dramas,Maria Ripoll,10
Dramas,Maria Sadowska,9
Dramas,Marianna Palka,12
Dramas,Mariano Cohn,16
Dramas,Marie Madinier,14
Dramas,Mario Miscione,18
Dramas,Maris Curran,6
Dramas,Marja Lewis Ryan,9
Dramas,Mark Columbus,11
Dramas,Mark Harris,9
Dramas,Mark Herman,20
Dramas,Mark O'Connor,10
Dramas,Mark Raso,6
Dramas,Mark Williams,16
Dramas,Marti Noxon,9
Dramas,Martin Hodara,12
Dramas,Martin Scorsese,98
Dramas,Martin Zandvliet,9
Dramas,Mary Harron,24
Dramas,Maryo J. De los Reyes,21
Dramas,Massy Tadjedin,18
Dramas,Mathieu Auvray,2
Dramas,Mati Diop,27
Dramas,Matt Palmer,5
Dramas,Matt Shakman,7
Dramas,Matt Toronto,10
Dramas,Matías Bize,32
Dramas,Max Martini,10
Dramas,Meghna Gulzar,9
Dramas,Meisa Felaroze,5
Dramas,Meng Hua Ho,5
Dramas,Michael Bay,11
Dramas,Michael Carney,5
Dramas,Michael Cuesta,12
Dramas,Michael Doneger,9
Dramas,Michael James Regan,11
Dramas,Michael Larnell,6
Dramas,Michael Lennox,6
Dramas,Michael Mason,8
Dramas,Michael Petroni,32
Dramas,Michael Radford,8
Dramas,Michael Socha,35
Dramas,Michael Steiner,8
Dramas,Miguel Arteta,10
Dramas,Miguel Cohan,32
Dramas,Miguel Ángel Lamata,4
Dramas,Miguel Ángel Vivas,10
Dramas,Mijke de Jong,40
Dramas,Mike Birbiglia,8
Dramas,Mike Mills,5
Dramas,Mike Newell,41
Dramas,Mikhail Red,27
Dramas,Mikhil Musale,22
Dramas,Milan Luthria,25
Dramas,Mina Shum,9
Dramas,Mir Mukarram Hossain,10
Dramas,Mir-Jean Bou Chaaya,16
Dramas,Mitzi Vanessa Arreola,12
Dramas,Mohamed Diab,22
Dramas,Mohamed Hamdy,10
Dramas,Mohamed Mostafa,3
Dramas,Mohamed Samy,3
Dramas,Mohammed El-Tahawy,3
Dramas,Mohammed Saeed Harib,35
Dramas,Mohd Khairul Azri Bin Md Noor,8
Dramas,Mohit Suri,7
Dramas,Moinak Biswas,1
Dramas,Monique Gardenberg,11
Dramas,Mozez Singh,8
Dramas,Mukesh Vohra,10
Dramas,Mukul Anand,15
Dramas,Munish Bhardwaj,6
Dramas,N. Chandra,17
Dramas,N. Linguswamy,5
Dramas,N.D. Wilson,6
Dramas,Na Hyeon,8
Dramas,Nabil Ayouch,16
Dramas,Nagesh Kukunoor,33
Dramas,Nagraj Manjule,15
Dramas,Nalan Kumarasamy,8
Dramas,Nam Ron,10
Dramas,Nana Ekvtimishvili,27
Dramas,Nandita Das,3
Dramas,Naresh Saigal,6
Dramas,Natalia Garagiola,18
Dramas,Natalie Portman,20
Dramas,Nathan Morlando,8
Dramas,Nathanael Wiseman,8
Dramas,Navaniat Singh,12
Dramas,Neeraj Pandey,30
Dramas,Neil Armfield,8
Dramas,Neil Jordan,10
Dramas,Neil Triffett,10
Dramas,Ng Ka-Leung,3
Dramas,Nia Dinata,13
Dramas,Nicholas Hytner,10
Dramas,Nicholas Kharkongor,8
Dramas,Nicholas Ray,10
Dramas,Nick Cassavetes,10
Dramas,Nicky Slimting Walker,10
Dramas,Nicolas Brossette,6
Dramas,Nicolas Winding Refn,10
Dramas,Nicole Conn,11
Dramas,Nicole Holofcener,9
Dramas,Nicolás López,11
Dramas,Nik Amir Mustapha,8
Dramas,Nikhil Advani,18
Dramas,Nikhil Nagesh Bhat,7
Dramas,Nila Madhab Panda,21
Dramas,Nina Paley,35
Dramas,Nisheeta Keni,8
Dramas,Nishikant Kamat,25
Dramas,Nishil Sheth,8
Dramas,Nitesh Tiwari,19
Dramas,Niyi Akinmolayan,24
Dramas,Noah Baumbach,81
Dramas,Noam Murro,10
Dramas,Noor Imran Mithu,5
Dramas,Nora Ephron,9
Dramas,Nora Twomey,32
Dramas,Norberto López Amado,6
Dramas,Norman Jewison,11
Dramas,Noushad,10
Dramas,Nuel Naval,8
Dramas,Nuhash Humayun,10
Dramas,Numa Perrier,12
Dramas,Ofir Raul Graizer,16
Dramas,Ole Bornedal,12
Dramas,Oliver Schmitz,21
Dramas,Oliver Stone,13
Dramas,Olivia M. Lamasan,18
Dramas,Olivia Milch,10
Dramas,Olivia Newman,7
Dramas,Olivier Assayas,64
Dramas,Olivier Loustau,8
Dramas,Olivier Marchal,16
Dramas,Omoni Oboli,35
Dramas,Omung Kumar,9
Dramas,Onir,35
Dramas,Oren Uziel,22
Dramas,Oriol Paulo,12
Dramas,Orson Welles,41
Dramas,Ossama Abu El Atta,4
Dramas,Ozan Açıktan,8
Dramas,P.K. Baaburaaj,8
Dramas,P.T. Kunju Muhammad,8
Dramas,Pa. Ranjith,10
Dramas,Paakhi Tyrewala,16
Dramas,Pablo D'Alo Abba,10
Dramas,Pablo Giorgelli,6
Dramas,Pablo Larraín,40
Dramas,Paco Plaza,10
Dramas,Padmakumar Narasimhamurthy,3
Dramas,Pamela Romanowsky,11
Dramas,Pan Nalin,20
Dramas,Pang Ho-cheung,30
Dramas,Pankaj Batra,14
Dramas,Parambrata Chatterjee,17
Dramas,Paresh Mokashi,10
Dramas,Park In-je,10
Dramas,Partha Chakraborty,8
Dramas,Parthiban,1
Dramas,Partho Ghosh,10
Dramas,Partho Sen-Gupta,20
Dramas,Parveen Kumar,9
Dramas,Patricia Ferreira,11
Dramas,Patricia Font,7
Dramas,Patricia Rozema,16
Dramas,Patryk Vega,10
Dramas,Paul Andrew Williams,31
Dramas,Paul Brizzi,35
Dramas,Paul Greengrass,21
Dramas,Paul Haggis,26
Dramas,Paul Katis,15
Dramas,Paul Schrader,7
Dramas,Paul Shoulberg,4
Dramas,Paul Soriano,8
Dramas,Paul Thomas Anderson,27
Dramas,Paul Weitz,36
Dramas,Pavel Parkhomenko,8
Dramas,Pawan K Shrivastava,8
Dramas,Pedro Coutinho,10
Dramas,Pedro Morelli,18
Dramas,Perry Lang,5
Dramas,Pete Travis,11
Dramas,Peter Hutchings,8
Dramas,Peter Middleton,2
Dramas,Peter Sattler,8
Dramas,Peter Webber,5
Dramas,Petra Costa,50
Dramas,Peyton Reed,13
Dramas,Phanindra Narsetti,6
Dramas,Phil Morrison,12
Dramas,Philip Yung,8
Dramas,Philipp Eichholtz,7
Dramas,Philipp Stölzl,9
Dramas,Philippe Falardeau,9
Dramas,Phillip Youmans,7
Dramas,Phyllida Lloyd,36
Dramas,Pia Sukanya,24
Dramas,Pieter Kuijpers,10
Dramas,Pooja Bhatt,9
Dramas,Pradeep Verma,8
Dramas,Pradip Kurbah,8
Dramas,Prakash Balwant Saini,10
Dramas,Prakash Jha,26
Dramas,Prakash Mehra,8
Dramas,Pramod Pawar,8
Dramas,Pranav Singh,8
Dramas,Prasanth Varma,7
Dramas,Prashant Nair,9
Dramas,Prasobh Vijayan,7
Dramas,Pratim D. Gupta,28
Dramas,Praveen Nischol,9
Dramas,Preston A. Whitmore II,11
Dramas,Priyadarshan,28
Dramas,Pulkit,6
Dramas,Puneet Sira,9
Dramas,Puri Jagannadh,11
Dramas,Qaushiq Mukherjee,25
Dramas,Quentin Tarantino,24
Dramas,R. Balki,8
Dramas,RZA,7
Dramas,Raam Reddy,10
Dramas,Radhika Rao,8
Dramas,Rahat Kazmi,7
Dramas,Rahat Rahman,10
Dramas,Rahul Dholakia,11
Dramas,Rahul Ravindran,8
Dramas,Rai Yuvraj Bains,8
Dramas,Raj Amit Kumar,16
Dramas,Raj Babu,8
Dramas,Raj Kapoor,25
Dramas,Raj Kaushal,7
Dramas,Raj Kumar Gupta,10
Dramas,Raj N. Sippy,8
Dramas,Raj Nidimoru,10
Dramas,Raj R,3
Dramas,Raja Menon,6
Dramas,Raja Sen,8
Dramas,Rajat Kapoor,10
Dramas,Rajeev Chaudhari,6
Dramas,Rajeev Patil,6
Dramas,Rajesh Touchriver,6
Dramas,Rajiv Mehra,28
Dramas,Rajiv Menon,16
Dramas,Rajkumar Hirani,25
Dramas,Rajkumar Santoshi,16
Dramas,Rajshree Ojha,8
Dramas,Rakesh Mehta,10
Dramas,Rakeysh Omprakash Mehra,37
Dramas,Rakshith Thirthahalli,6
Dramas,Ralph Macchio,6
Dramas,Ram,8
Dramas,Ram Gopal Varma,32
Dramas,Raman Kumar,8
Dramas,Ramón Salazar,4
Dramas,Rana Ranbir,8
Dramas,Ranjit Tiwari,7
Dramas,Ravi Jadhav,8
Dramas,Ravi Udyawar,8
Dramas,Rebecca Addelman,4
Dramas,Rebecca Zlotowski,12
Dramas,Reema Kagti,18
Dramas,Remo D'Souza,16
Dramas,Remy Kohli,7
Dramas,Renato De Maria,10
Dramas,Rene Liu,5
Dramas,Rhiannon Bannenberg,20
Dramas,Ribhu Dasgupta,18
Dramas,Ric Roman Waugh,9
Dramas,Richard Bates Jr.,8
Dramas,Richard Brooks,8
Dramas,Richard Curtis,10
Dramas,Richard LaGravenese,10
Dramas,Richard Loncraine,9
Dramas,Richard Michaels,8
Dramas,Richard Sears,14
Dramas,Richie Smyth,32
Dramas,Ridley Scott,40
Dramas,Rima Das,6
Dramas,Riri Riza,39
Dramas,Ritesh Batra,7
Dramas,Rizal Mantovani,8
Dramas,Rob Burnett,7
Dramas,Rob LaDuca,15
Dramas,Rob Meyer,10
Dramas,Rob Reiner,10
Dramas,Rob Smat,8
Dramas,Robbie Grewal,8
Dramas,Robert Altman,60
Dramas,Robert C. Ramirez,15
Dramas,Robert Kouba,12
Dramas,Robert Luketic,12
Dramas,Robert Markowitz,5
Dramas,Robert Osman,8
Dramas,Robert Schwentke,11
Dramas,Robin Swicord,21
Dramas,Robiul Alam Robi,10
Dramas,Rodrigo Triana,16
Dramas,Roger Allers,35
Dramas,Roger Gual,5
Dramas,Roger Young,8
Dramas,Rohit Jugraj,11
Dramas,Rohit Mittal,8
Dramas,Rohit Shetty,13
Dramas,Roland Joffé,27
Dramas,Roy Campanella II,6
Dramas,Roy Poortmans,6
Dramas,Rucha Humnabadkar,14
Dramas,Rudy Soedjarwo,14
Dramas,Ruel S. Bayani,9
Dramas,Russell Crowe,20
Dramas,Ryan Fleck,7
Dramas,Ryan Koo,6
Dramas,Ryan Moody,11
Dramas,Ryan Murphy,10
Dramas,S.S. Rajamouli,56
Dramas,Saara Cantell,55
Dramas,Sabal Singh Shekawat,5
Dramas,Sacha Wolff,8
Dramas,Sachin Yardi,3
Dramas,Sagar Sarhadi,7
Dramas,Saheed Arafath,8
Dramas,Sai Paranjape,6
Dramas,Sally Potter,40
Dramas,Salvador Calvo,10
Dramas,"Sam ""Blitz"" Bazawule",16
Dramas,Sam Mendes,32
Dramas,Sam O'Steen,7
Dramas,Sam Raimi,13
Dramas,Sam Taylor-Johnson,20
Dramas,Sam Upton,9
Dramas,Sam Voutas,18
Dramas,Samar Khan,10
Dramas,Sameer Vidwans,13
Dramas,Sameh Abdulaziz,20
Dramas,Samir Soni,5
Dramas,Samit Kakkad,8
Dramas,Samu Fuentes,3
Dramas,Samuel Jouy,10
Dramas,Sandeep Mohan,8
Dramas,Sandeep Reddy Vanga,8
Dramas,Sanjay Dayma,7
Dramas,Sanjay Gupta,8
Dramas,Sanjay Jadhav,9
Dramas,Sanjay Leela Bhansali,10
Dramas,Sanjay Patel,16
Dramas,Sanjay Soorkar,10
Dramas,Sanjeev Gupta,5
Dramas,Sanjib Dey,8
Dramas,Sanjiv Jaiswal,8
Dramas,Santosh Sivan,20
Dramas,Santwana Bardoloi,8
Dramas,Sara Colangelo,28
Dramas,Sarah Gavron,26
Dramas,Sarah Kruchowski,11
Dramas,Saravana Rajendran,6
Dramas,Sarik Andreasyan,16
Dramas,Sartaj Singh Pannu,8
Dramas,Sarthak Dasgupta,6
Dramas,Sathyan Anthikad,6
Dramas,Satish Kaushik,12
Dramas,Satish Manwar,5
Dramas,Satyajit Bhatkal,9
Dramas,Saul Dibb,90
Dramas,Saurabh Kabra,10
Dramas,Saurabh Sinha,6
Dramas,Saurav Palodhi,7
Dramas,Saw Teong Hin,8
Dramas,Scott Cooper,15
Dramas,Scott Marshall Smith,8
Dramas,Sean Cisterna,28
Dramas,Sean Hanish,12
Dramas,Sean Penn,8
Dramas,Sebastián Hofmann,14
Dramas,Sebastián Schindel,5
Dramas,Sedat Kirtan,10
Dramas,Selvamani Selvaraj,2
Dramas,Seong-hun Kim,4
Dramas,Sergio Barrejón,16
Dramas,Sergio Goyri Jr.,12
Dramas,Shaad Ali,10
Dramas,Shadab Khan,8
Dramas,Shadae Lamar Smith,11
Dramas,Shakti Samanta,16
Dramas,Shanawaz Nellikunnil,5
Dramas,Shanjey Kumar Perumal,5
Dramas,Shanker Raman,5
Dramas,Shashilal K. Nair,10
Dramas,Shazia Ali Khan,16
Dramas,Shekhar Kapur,8
Dramas,Shelly Chopra Dhar,10
Dramas,Sherwin Shilati,10
Dramas,Shin-yeon Won,10
Dramas,Shirish Kunder,8
Dramas,Shirley Frimpong-Manso,9
Dramas,Shivam Nair,9
Dramas,Shlok Sharma,12
Dramas,Shonali Bose,16
